link,valor,condominio,iptu,quartos,tamanho,vagas,banheiros,andar,mobilia,localização
https://www.quintoandar.com.br/imovel/893237686/comprar/apartamento-2-quartos-parque-industrial-campinas,340.0,320.0,12x R$ 52,2.0,43.0,1.0,1.0,12° a 15° andar,Sem mobília,"22.9165851,-47.0845215"
https://www.quintoandar.com.br/imovel/893201017/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,275.0,306.0,12x R$ 38,2.0,47.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9296454,-47.0586061"
https://www.quintoandar.com.br/imovel/893680651/comprar/apartamento-2-quartos-jardim-santa-cruz-campinas,210.0,240.0,12x R$ 0,2.0,60.0,2.0,1.0,Até 3° andar,Sem mobília,"-22.9639923,-47.091175"
https://www.quintoandar.com.br/imovel/894356064/comprar/apartamento-3-quartos-vila-manoel-ferreira-campinas,240.0,586.0,12x R$ 69,3.0,80.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9125772,-47.0969227"
https://www.quintoandar.com.br/imovel/894407282/comprar/apartamento-2-quartos-centro-campinas,325.0,870.0,12x R$ 134,2.0,80.0,1.0,1.0,Até 3° andar,Sem mobília,"=-22.90023,-47.0601687"
https://www.quintoandar.com.br/imovel/893931363/comprar/apartamento-2-quartos-jardim-sao-vicente-campinas,250.0,450.0,12x R$ 32,2.0,55.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9400423,-47.0335872"
https://www.quintoandar.com.br/imovel/893204820/comprar/apartamento-2-quartos-vila-nova-campinas,350.0,357.0,12x R$ 34,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8819405,-47.0703726"
https://www.quintoandar.com.br/imovel/894241844/comprar/apartamento-2-quartos-jardim-anton-von-zuben-campinas,400.0,500.0,12x R$ 169,2.0,126.0,2.0,2.0,4° a 7° andar,Mobiliado,"22.9521389,-47.0251811"
https://www.quintoandar.com.br/imovel/893615212/comprar/apartamento-3-quartos-vila-industrial-campinas,364.0,0.0,12x R$ 59,3.0,60.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9101843,-47.0820757"
https://www.quintoandar.com.br/imovel/892831482/comprar/apartamento-2-quartos-vila-industrial-campinas,360.0,800.0,12x R$ 100,2.0,75.0,2.0,2.0,Até 3° andar,Sem mobília,"22.9114849,-47.0712574"
https://www.quintoandar.com.br/imovel/894353614/comprar/apartamento-3-quartos-jardim-das-bandeiras-campinas,350.0,302.0,12x R$ 108,3.0,84.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9468441,-47.0867628"
https://www.quintoandar.com.br/imovel/894342503/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,250.0,315.0,12x R$ 25,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9554868,-47.0584491"
https://www.quintoandar.com.br/imovel/894142020/comprar/apartamento-2-quartos-jardim-chapadao-campinas,370.0,470.0,12x R$ 28,2.0,89.0,1.0,2.0,Até 3° andar,Sem mobília,"22.8972617,-47.0843258"
https://www.quintoandar.com.br/imovel/893330366/comprar/apartamento-2-quartos-vila-carminha-campinas,250.0,322.0,12x R$ 67,2.0,46.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9370486,-47.0301799"
https://www.quintoandar.com.br/imovel/894399273/comprar/apartamento-2-quartos-jardim-miranda-campinas,213.0,520.0,12x R$ 19,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9164845,-47.0941729"
https://www.quintoandar.com.br/imovel/893088773/comprar/apartamento-2-quartos-centro-campinas,300.0,850.0,12x R$ 86,2.0,70.0,1.0,2.0,4° a 7° andar,Sem mobília,"22.9003619,-47.0601532"
https://www.quintoandar.com.br/imovel/893246399/comprar/apartamento-2-quartos-jardim-dom-vieira-campinas,345.0,480.0,12x R$ 92,2.0,60.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9200533,-47.0687145"
https://www.quintoandar.com.br/imovel/893620153/comprar/apartamento-2-quartos-vila-marieta-campinas,270.0,430.0,12x R$ 45,2.0,68.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9295006,-47.0531895"
https://www.quintoandar.com.br/imovel/894206680/comprar/apartamento-2-quartos-vila-proost-de-souza-campinas,371.0,350.0,12x R$ 77,2.0,87.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9014341,-47.0936316"
https://www.quintoandar.com.br/imovel/894387738/comprar/apartamento-2-quartos-jardim-samambaia-campinas,250.0,490.0,12x R$ 0,2.0,47.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9335318,-47.0184541"
https://www.quintoandar.com.br/imovel/894358558/comprar/apartamento-2-quartos-conjunto-residencial-parque-bandeirantes-campinas,245.0,545.0,12x R$ 44,2.0,56.0,2.0,1.0,Até 3° andar,Sem mobília,"22.9019337,-47.1031981"
https://www.quintoandar.com.br/imovel/894289046/comprar/apartamento-3-quartos-jardim-garcia-campinas,360.0,600.0,12x R$ 59,3.0,70.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9062244,-47.1109763"
https://www.quintoandar.com.br/imovel/893692909/comprar/apartamento-2-quartos-vila-carminha-campinas,250.0,330.0,12x R$ 72,2.0,51.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9368744,-47.0302179"
https://www.quintoandar.com.br/imovel/894015907/comprar/apartamento-2-quartos-jardim-dos-oliveiras-campinas,230.0,480.0,12x R$ 15,2.0,64.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9420283,-47.0392039"
https://www.quintoandar.com.br/imovel/894443699/comprar/apartamento-2-quartos-jardim-samambaia-campinas,270.0,300.0,12x R$ 0,2.0,47.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9333084,-47.0190922"
https://www.quintoandar.com.br/imovel/893447789/comprar/apartamento-3-quartos-centro-campinas,370.335,634.0,12x R$ 105,3.0,102.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9089764,-47.0568679"
https://www.quintoandar.com.br/imovel/893667351/comprar/apartamento-2-quartos-centro-campinas,365.0,600.0,12x R$ 229,2.0,80.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9108064,-47.0602538"
https://www.quintoandar.com.br/imovel/894379703/comprar/apartamento-2-quartos-jardim-samambaia-campinas,279.0,350.0,12x R$ 55,2.0,49.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9333084,-47.0190922"
https://www.quintoandar.com.br/imovel/894299665/comprar/apartamento-2-quartos-jardim-bom-sucesso-campinas,255.0,275.0,12x R$ 29,2.0,43.0,1.0,1.0,4° a 7° andar,Sem mobília,"-22.9413652,-47.023671"
https://www.quintoandar.com.br/imovel/894355908/comprar/apartamento-2-quartos-botafogo-campinas,380.0,780.0,12x R$ 0,2.0,90.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.8976936,-47.0739278"
https://www.quintoandar.com.br/imovel/893340932/comprar/apartamento-2-quartos-jardim-sao-vicente-campinas,260.0,275.0,12x R$ 0,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9413149,-47.0237361"
https://www.quintoandar.com.br/imovel/894354385/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,380.0,380.0,12x R$ 0,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9169545,-47.0849317"
https://www.quintoandar.com.br/imovel/893115480/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,250.0,264.0,12x R$ 23,2.0,48.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9519453,-47.0588136"
https://www.quintoandar.com.br/imovel/894413385/comprar/apartamento-2-quartos-residencial-parque-da-fazenda-campinas,380.0,370.0,12x R$ 75,2.0,43.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.9225019,-47.118227"
https://www.quintoandar.com.br/imovel/894360530/comprar/apartamento-2-quartos-centro-campinas,310.0,850.0,12x R$ 170,2.0,65.0,1.0,2.0,4° a 7° andar,Sem mobília,"22.9003879,-47.0639378"
https://www.quintoandar.com.br/imovel/894034108/comprar/apartamento-2-quartos-jardim-miranda-campinas,240.0,521.0,12x R$ 125,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9164845,-47.0941729"
https://www.quintoandar.com.br/imovel/894432317/comprar/apartamento-2-quartos-conjunto-residencial-parque-bandeirantes-campinas,320.0,585.0,12x R$ 62,2.0,67.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9045859,-47.1032675"
https://www.quintoandar.com.br/imovel/892934232/comprar/apartamento-2-quartos-centro-campinas,360.0,560.0,12x R$ 98,2.0,80.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9051421,-47.0499861"
https://www.quintoandar.com.br/imovel/894451358/comprar/apartamento-2-quartos-jardim-do-lago-campinas,225.0,500.0,12x R$ 42,2.0,65.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9349377,-47.0893112"
https://www.quintoandar.com.br/imovel/894417826/comprar/apartamento-3-quartos-vila-mimosa-campinas,340.0,320.0,12x R$ 67,3.0,77.0,1.0,1.0,Até 3° andar,Sem mobília,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/893514642/comprar/apartamento-2-quartos-vila-saturnia-campinas,260.0,266.0,12x R$ 30,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9121906,-47.0837825"
https://www.quintoandar.com.br/imovel/893683758/comprar/apartamento-3-quartos-jardim-quarto-centenario-campinas,350.0,300.0,12x R$ 42,3.0,69.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8933218,-47.0967547"
https://www.quintoandar.com.br/imovel/894434505/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,250.0,600.0,12x R$ 42,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9200016,-47.1045185"
https://www.quintoandar.com.br/imovel/893012601/comprar/apartamento-2-quartos-vila-trinta-e-um-de-marco-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/892944626/comprar/apartamento-2-quartos-jardim-antonio-von-zuben-campinas,295.0,320.0,12x R$ 48,2.0,50.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9539947,-47.0286775"
https://www.quintoandar.com.br/imovel/894433407/comprar/apartamento-2-quartos-jardim-samambaia-campinas,349.0,400.0,12x R$ 46,2.0,49.0,1.0,1.0,12° a 15° andar,Sem mobília,"22.9332826,-47.0191449"
https://www.quintoandar.com.br/imovel/894379937/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,219.99,280.0,12x R$ 25,2.0,49.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9519346,-47.0583483"
https://www.quintoandar.com.br/imovel/894434227/comprar/apartamento-3-quartos-vila-manoel-ferreira-campinas,300.0,570.0,12x R$ 72,3.0,65.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9125591,-47.0969466"
https://www.quintoandar.com.br/imovel/892899657/comprar/apartamento-3-quartos-centro-campinas,365.0,720.0,12x R$ 35,3.0,80.0,1.0,2.0,4° a 7° andar,Sem mobília,"22.9064426,-47.0571954"
https://www.quintoandar.com.br/imovel/893733087/comprar/apartamento-2-quartos-jardim-samambaia-campinas,265.0,420.0,12x R$ 56,2.0,49.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9332801,-47.0191421"
https://www.quintoandar.com.br/imovel/894161300/comprar/apartamento-2-quartos-vila-progresso-campinas,250.0,400.0,12x R$ 43,2.0,84.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9322008,-47.0338902"
https://www.quintoandar.com.br/imovel/893393620/comprar/apartamento-2-quartos-jardim-chapadao-campinas,315.0,660.0,12x R$ 98,2.0,78.0,1.0,1.0,4° a 7° andar,Sem mobília,"l=-22.89677,-47.085149"
https://www.quintoandar.com.br/imovel/893782730/comprar/apartamento-2-quartos-cambui-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893497159/comprar/apartamento-2-quartos-jardim-andorinhas-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893507685/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893731807/comprar/apartamento-2-quartos-sao-bernardo-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893657228/comprar/apartamento-2-quartos-jardim-brasil-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/894206317/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,265.0,351.0,12x R$ 14,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9304653,-47.0602217"
https://www.quintoandar.com.br/imovel/894094134/comprar/apartamento-3-quartos-bonfim-campinas,375.0,487.0,12x R$ 63,3.0,65.0,1.0,2.0,8° a 11° andar,Sem mobília,"-22.9011558,-47.077584"
https://www.quintoandar.com.br/imovel/894019858/comprar/apartamento-3-quartos-jardim-do-trevo-campinas,285.0,340.0,12x R$ 48,3.0,63.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9346381,-47.0596705"
https://www.quintoandar.com.br/imovel/893468197/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,180.0,495.0,12x R$ 42,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"=-22.9208154,-47.10533"
https://www.quintoandar.com.br/imovel/894318867/comprar/apartamento-2-quartos-vila-industrial-campinas,180.0,400.0,12x R$ 8,2.0,64.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9132493,-47.0743463"
https://www.quintoandar.com.br/imovel/894375677/comprar/apartamento-3-quartos-jardim-das-bandeiras-campinas,195.0,400.0,12x R$ 0,3.0,71.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9508307,-47.0886159"
https://www.quintoandar.com.br/imovel/894358369/comprar/apartamento-2-quartos-jardim-andorinhas-campinas,213.0,506.0,12x R$ 0,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9211828,-47.0176268"
https://www.quintoandar.com.br/imovel/894307744/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,150.0,350.0,12x R$ 91,2.0,59.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9099384,-47.0626332"
https://www.quintoandar.com.br/imovel/892876664/comprar/apartamento-2-quartos-vila-marieta-campinas,245.0,314.0,12x R$ 55,2.0,46.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9521176,-47.0513585"
https://www.quintoandar.com.br/imovel/894252366/comprar/apartamento-2-quartos-ponte-preta-campinas,290.0,595.0,12x R$ 65.830,2.0,78.0,1.0,2.0,4° a 7° andar,Sem mobília,"22.9208897,-47.0498099"
https://www.quintoandar.com.br/imovel/894340808/comprar/apartamento-3-quartos-parque-italia-campinas,320.0,518.0,12x R$ 100,3.0,54.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9181763,-47.0683851"
https://www.quintoandar.com.br/imovel/893393144/comprar/apartamento-3-quartos-vila-industrial-campinas,350.0,650.0,12x R$ 38,3.0,66.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9105016,-47.0767798"
https://www.quintoandar.com.br/imovel/894369296/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,175.0,480.0,12x R$ 41,2.0,60.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9504714,-47.0886075"
https://www.quintoandar.com.br/imovel/894300164/comprar/apartamento-3-quartos-vila-padre-manoel-de-nobrega-campinas,209.99,545.0,12x R$ 21,3.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9130786,-47.1190516"
https://www.quintoandar.com.br/imovel/894407034/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,180.0,450.0,12x R$ 16,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9511954,-47.0608229"
https://www.quintoandar.com.br/imovel/894335153/comprar/apartamento-2-quartos-parque-industrial-campinas,250.0,330.0,12x R$ 0,2.0,45.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9200303,-47.0818255"
https://www.quintoandar.com.br/imovel/894352776/comprar/apartamento-3-quartos-ponte-preta-campinas,320.0,510.0,12x R$ 35,3.0,56.0,1.0,2.0,Até 3° andar,Mobiliado,"22.9182274,-47.0566104"
https://www.quintoandar.com.br/imovel/892910927/comprar/apartamento-3-quartos-jardim-do-vovo-campinas,220.0,486.0,12x R$ 63,3.0,76.0,2.0,1.0,Até 3° andar,Sem mobília,"22.9020121,-47.1034741"
https://www.quintoandar.com.br/imovel/894241283/comprar/apartamento-2-quartos-parque-industrial-campinas,300.0,400.0,12x R$ 0,2.0,43.0,1.0,1.0,8° a 11° andar,Mobiliado,"22.9169545,-47.0849317"
https://www.quintoandar.com.br/imovel/894162587/comprar/apartamento-3-quartos-jardim-capivari-campinas,320.0,480.0,12x R$ 100,3.0,78.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9535367,-47.1137173"
https://www.quintoandar.com.br/imovel/894224770/comprar/apartamento-2-quartos-jardim-dom-vieira-campinas,255.0,570.0,12x R$ 52,2.0,52.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9198938,-47.0683577"
https://www.quintoandar.com.br/imovel/894301502/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,240.0,340.0,12x R$ 0,2.0,44.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9620778,-47.0942372"
https://www.quintoandar.com.br/imovel/894385274/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,220.0,350.0,12x R$ 29,2.0,60.0,1.0,1.0,Até 3° andar,Mobiliado,"-22.9160638,-47.077027"
https://www.quintoandar.com.br/imovel/894358477/comprar/apartamento-2-quartos-bonfim-campinas,288.0,288.0,12x R$ 34,2.0,59.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8992268,-47.0840855"
https://www.quintoandar.com.br/imovel/893066578/comprar/apartamento-3-quartos-jardim-antonio-von-zuben-campinas,345.0,477.0,12x R$ 84,3.0,70.0,2.0,2.0,12° a 15° andar,Sem mobília,"22.9514426,-47.0312249"
https://www.quintoandar.com.br/imovel/894275552/comprar/apartamento-2-quartos-vila-saturnia-campinas,326.0,440.0,12x R$ 100,2.0,51.0,1.0,1.0,8° a 11° andar,Sem mobília,"-22.914304,-47.0800217"
https://www.quintoandar.com.br/imovel/893473083/comprar/apartamento-2-quartos-centro-campinas,285.0,634.0,12x R$ 34,2.0,90.0,1.0,2.0,4° a 7° andar,Sem mobília,"22.9091164,-47.0568195"
https://www.quintoandar.com.br/imovel/894112479/comprar/apartamento-2-quartos-jardim-do-lago-campinas,300.0,400.0,12x R$ 52,2.0,50.0,1.0,1.0,4° a 7° andar,Sem mobília,"ll=-22.93709,-47.08731"
https://www.quintoandar.com.br/imovel/894354064/comprar/apartamento-2-quartos-jardim-amazonas-campinas,265.0,390.0,12x R$ 46,2.0,49.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9432596,-47.0391115"
https://www.quintoandar.com.br/imovel/894405584/comprar/apartamento-2-quartos-jardim-novo-campos-eliseos-campinas,185.0,380.0,12x R$ 80,2.0,60.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9515492,-47.1014876"
https://www.quintoandar.com.br/imovel/893200449/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,190.0,600.0,12x R$ 55,2.0,81.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9196512,-47.1045672"
https://www.quintoandar.com.br/imovel/893693735/comprar/apartamento-2-quartos-jardim-do-lago-campinas,245.0,300.0,12x R$ 47,2.0,47.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9356397,-47.0856408"
https://www.quintoandar.com.br/imovel/894054083/comprar/apartamento-3-quartos-sao-bernardo-campinas,270.0,530.0,12x R$ 54,3.0,65.0,1.0,2.0,Até 3° andar,Sem mobília,"-22.922849,-47.0752777"
https://www.quintoandar.com.br/imovel/893527330/comprar/apartamento-2-quartos-sao-bernardo-campinas,250.0,399.0,12x R$ 52,2.0,64.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9227179,-47.0727818"
https://www.quintoandar.com.br/imovel/894336804/comprar/apartamento-2-quartos-fazenda-santa-candida-campinas,340.0,370.0,12x R$ 33,2.0,71.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8495537,-47.0509061"
https://www.quintoandar.com.br/imovel/893041105/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,400.0,450.0,12x R$ 82,3.0,70.0,2.0,2.0,Até 3° andar,Mobiliado,"22.9176157,-47.0580255"
https://www.quintoandar.com.br/imovel/894390606/comprar/apartamento-2-quartos-jardim-sao-gabriel-campinas,250.0,350.0,12x R$ 13,2.0,42.0,1.0,1.0,Até 3° andar,Sem mobília,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/894266719/comprar/apartamento-2-quartos-ponte-preta-campinas,355.0,587.0,12x R$ 75,2.0,76.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9184003,-47.0542157"
https://www.quintoandar.com.br/imovel/893161791/comprar/apartamento-2-quartos-vila-ipe-campinas,390.0,374.0,12x R$ 0,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9462159,-47.0461107"
https://www.quintoandar.com.br/imovel/894413725/comprar/apartamento-3-quartos-vila-saturnia-campinas,370.0,500.0,12x R$ 67,3.0,60.0,2.0,2.0,Até 3° andar,Mobiliado,"22.9121823,-47.0837465"
https://www.quintoandar.com.br/imovel/892779888/comprar/apartamento-2-quartos-vila-progresso-campinas,295.0,530.0,12x R$ 69,2.0,64.0,1.0,1.0,Até 3° andar,Sem mobília,"=-22.929387,-47.034993"
https://www.quintoandar.com.br/imovel/894349301/comprar/apartamento-3-quartos-jardim-flamboyant-campinas,215.0,490.0,12x R$ 66,3.0,64.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8792315,-47.0388904"
https://www.quintoandar.com.br/imovel/894162378/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,270.0,300.0,12x R$ 42,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9334211,-47.0590985"
https://www.quintoandar.com.br/imovel/894084065/comprar/apartamento-2-quartos-bosque-campinas,360.0,811.0,12x R$ 47,2.0,78.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9108832,-47.0544304"
https://www.quintoandar.com.br/imovel/894154949/comprar/apartamento-3-quartos-bonfim-campinas,375.0,700.0,12x R$ 75,3.0,66.0,1.0,2.0,4° a 7° andar,Sem mobília,"22.9013791,-47.0775498"
https://www.quintoandar.com.br/imovel/893210390/comprar/apartamento-2-quartos-vila-marieta-campinas,260.0,245.0,12x R$ 55,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9506156,-47.0487697"
https://www.quintoandar.com.br/imovel/894027454/comprar/apartamento-2-quartos-vila-lemos-campinas,305.0,861.0,12x R$ 47,2.0,72.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9177666,-47.0419479"
https://www.quintoandar.com.br/imovel/894289261/comprar/apartamento-2-quartos-jardim-do-lago-ii-campinas,215.0,320.0,12x R$ 30,2.0,44.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9530957,-47.0833018"
https://www.quintoandar.com.br/imovel/893911099/comprar/apartamento-2-quartos-jardim-dos-oliveiras-campinas,195.0,430.0,12x R$ 24,2.0,57.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9422972,-47.0393654"
https://www.quintoandar.com.br/imovel/893953256/comprar/apartamento-2-quartos-fazenda-santa-candida-campinas,235.0,500.0,12x R$ 43,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.850184,-47.0501488"
https://www.quintoandar.com.br/imovel/894289941/comprar/apartamento-2-quartos-jardim-bom-sucesso-campinas,230.0,300.0,12x R$ 0,2.0,42.0,1.0,1.0,4° a 7° andar,Sem mobília,"-22.9413652,-47.023671"
